Date,Customer_ID,Shop_ID,Shop_Name,Category,Product_Name,Quantity,Unit_Price,Discount,Sales_Amount,Payment_Method,Customer_Type,Rating
2025-07-19,C0058,S008,Book House,Books,Notebook,1,199,0,199.0,Cash,Non-Member,5
2025-07-19,C0240,S005,Home Needs,Home & Lifestyle,Storage Box,1,699,0,699.0,Card,Non-Member,3
2025-07-19,C0326,S001,Fashion Hub,Fashion,Sneakers,1,1999,10,1799.1,UPI,Member,4
2025-07-20,C0450,S002,Style Point,Fashion,Shirt,1,999,15,849.15,Card,Member,5
2025-07-21,C0126,S008,Book House,Books,Novel,1,399,15,339.15,Cash,Member,4
2025-07-21,C0078,S001,Fashion Hub,Fashion,Jeans,1,1499,0,1499.0,Card,Non-Member,3
2025-07-22,C0164,S006,Beauty Corner,Beauty,Shampoo,3,499,0,1497.0,UPI,Non-Member,5
2025-07-22,C0078,S004,Mobile Zone,Electronics,Keyboard,3,1299,5,3702.15,Card,Member,4
2025-07-22,C0039,S001,Fashion Hub,Fashion,Jacket,1,2499,15,2124.15,UPI,Member,4
2025-07-23,C0492,S004,Mobile Zone,Electronics,Power Bank,1,999,5,949.05,Cash,Member,4
2025-07-23,C0036,S003,Tech World,Electronics,Keyboard,3,1299,10,3507.3,UPI,Non-Member,4
2025-07-23,C0380,S003,Tech World,Electronics,Keyboard,3,1299,5,3702.15,Card,Member,4
2025-07-23,C0438,S002,Style Point,Fashion,Jacket,2,2499,0,4998.0,Card,Member,5
2025-07-24,C0138,S005,Home Needs,Home & Lifestyle,Bedsheet,3,1299,10,3507.3,Cash,Non-Member,4
2025-07-25,C0279,S008,Book House,Books,Novel,2,399,0,798.0,Cash,Non-Member,5
2025-07-25,C0048,S008,Book House,Books,Novel,1,399,0,399.0,UPI,Member,4
2025-07-25,C0335,S003,Tech World,Electronics,Smart Watch,1,2999,0,2999.0,Card,Member,5
2025-07-26,C0087,S003,Tech World,Electronics,Bluetooth Speaker,3,1799,20,4317.6,Card,Non-Member,4
2025-07-27,C0049,S007,Sports Arena,Sports,Cricket Bat,2,1999,15,3398.3,Cash,Member,3
2025-07-28,C0029,S008,Book House,Books,Magazine,2,149,20,238.4,Cash,Member,5
2025-07-28,C0294,S004,Mobile Zone,Electronics,Bluetooth Speaker,2,1799,0,3598.0,Card,Non-Member,4
2025-07-28,C0068,S008,Book House,Books,Children Book,3,299,15,762.45,Card,Non-Member,4
2025-07-29,C0325,S006,Beauty Corner,Beauty,Perfume,1,999,0,999.0,Card,Non-Member,4
2025-07-29,C0012,S007,Sports Arena,Sports,Cricket Bat,1,1999,20,1599.2,Card,Non-Member,5
2025-07-30,C0478,S006,Beauty Corner,Beauty,Face Wash,2,399,15,678.3,UPI,Member,5
2025-07-30,C0017,S004,Mobile Zone,Electronics,Headphones,2,1499,10,2698.2,Cash,Non-Member,4
2025-07-30,C0239,S005,Home Needs,Home & Lifestyle,Bedsheet,2,1299,0,2598.0,UPI,Non-Member,3
2025-07-31,C0170,S004,Mobile Zone,Electronics,Bluetooth Speaker,1,1799,5,1709.05,UPI,Non-Member,3
2025-08-01,C0030,S001,Fashion Hub,Fashion,Jeans,1,1499,20,1199.2,Card,Non-Member,5
2025-08-01,C0342,S004,Mobile Zone,Electronics,Keyboard,3,1299,10,3507.3,Card,Non-Member,4
2025-08-02,C0475,S008,Book House,Books,Novel,1,399,20,319.2,UPI,Member,4
2025-08-04,C0008,S001,Fashion Hub,Fashion,Jacket,1,2499,10,2249.1,UPI,Non-Member,5
2025-08-04,C0044,S007,Sports Arena,Sports,Cricket Bat,1,1999,15,1699.15,UPI,Member,4
2025-08-04,C0116,S007,Sports Arena,Sports,Yoga Mat,1,799,20,639.2,Cash,Member,3
2025-08-05,C0214,S001,Fashion Hub,Fashion,Jacket,1,2499,20,1999.2,Cash,Member,5
2025-08-06,C0456,S001,Fashion Hub,Fashion,Jacket,1,2499,10,2249.1,UPI,Member,5
2025-08-06,C0395,S006,Beauty Corner,Beauty,Moisturizer,2,599,0,1198.0,UPI,Member,5
2025-08-06,C0296,S008,Book House,Books,Children Book,2,299,10,538.2,Cash,Non-Member,4
2025-08-07,C0245,S001,Fashion Hub,Fashion,T-Shirt,1,799,15,679.15,UPI,Member,3
2025-08-08,C0307,S008,Book House,Books,Children Book,2,299,0,598.0,UPI,Member,3
2025-08-10,C0483,S008,Book House,Books,Business Book,1,699,0,699.0,Cash,Member,5
2025-08-11,C0116,S002,Style Point,Fashion,T-Shirt,1,799,0,799.0,Card,Non-Member,4
2025-08-11,C0298,S006,Beauty Corner,Beauty,Shampoo,2,499,15,848.3,UPI,Non-Member,4
2025-08-11,C0466,S002,Style Point,Fashion,Sneakers,2,1999,20,3198.4,Cash,Non-Member,5
2025-08-14,C0271,S004,Mobile Zone,Electronics,Headphones,2,1499,0,2998.0,UPI,Non-Member,5
2025-08-14,C0458,S002,Style Point,Fashion,Shirt,3,999,20,2397.6,UPI,Non-Member,4
2025-08-16,C0181,S004,Mobile Zone,Electronics,Bluetooth Speaker,1,1799,5,1709.05,Cash,Non-Member,4
2025-08-17,C0042,S008,Book House,Books,Notebook,2,199,10,358.2,UPI,Member,5
2025-08-17,C0058,S001,Fashion Hub,Fashion,Jeans,1,1499,20,1199.2,UPI,Member,5
2025-08-18,C0034,S007,Sports Arena,Sports,Sports Shoes,2,2499,20,3998.4,UPI,Non-Member,4
2025-08-18,C0458,S005,Home Needs,Home & Lifestyle,Bedsheet,2,1299,0,2598.0,Card,Member,5
2025-08-18,C0369,S003,Tech World,Electronics,Power Bank,3,999,20,2397.6,UPI,Non-Member,5
2025-08-19,C0423,S003,Tech World,Electronics,Headphones,1,1499,0,1499.0,Card,Non-Member,5
2025-08-19,C0100,S003,Tech World,Electronics,Smart Watch,1,2999,0,2999.0,Card,Non-Member,5
2025-08-20,C0446,S002,Style Point,Fashion,Sneakers,3,1999,15,5097.45,Card,Non-Member,4
2025-08-20,C0166,S007,Sports Arena,Sports,Sports Shoes,2,2499,5,4748.1,Cash,Non-Member,4
2025-08-20,C0133,S005,Home Needs,Home & Lifestyle,Storage Box,2,699,0,1398.0,Card,Non-Member,5
2025-08-20,C0322,S003,Tech World,Electronics,Headphones,3,1499,10,4047.3,Card,Member,4
2025-08-22,C0002,S002,Style Point,Fashion,Jeans,1,1499,0,1499.0,Card,Member,4
2025-08-22,C0336,S007,Sports Arena,Sports,Sports Shoes,1,2499,5,2374.05,UPI,Member,4
2025-08-23,C0381,S006,Beauty Corner,Beauty,Moisturizer,1,599,15,509.15,Card,Non-Member,3
2025-08-23,C0490,S002,Style Point,Fashion,Jeans,1,1499,20,1199.2,UPI,Non-Member,4
2025-08-23,C0476,S008,Book House,Books,Notebook,1,199,0,199.0,UPI,Member,5
2025-08-24,C0103,S004,Mobile Zone,Electronics,Bluetooth Speaker,1,1799,15,1529.15,Card,Member,3
2025-08-24,C0400,S007,Sports Arena,Sports,Sports Shoes,1,2499,0,2499.0,UPI,Member,4
2025-08-26,C0138,S003,Tech World,Electronics,Power Bank,2,999,10,1798.2,Card,Member,3
2025-08-26,C0369,S008,Book House,Books,Business Book,2,699,0,1398.0,Cash,Non-Member,5
2025-08-26,C0270,S007,Sports Arena,Sports,Skipping Rope,3,299,10,807.3,Cash,Member,3
2025-08-26,C0070,S008,Book House,Books,Novel,2,399,15,678.3,Cash,Non-Member,5
2025-08-27,C0420,S007,Sports Arena,Sports,Yoga Mat,1,799,20,639.2,UPI,Non-Member,5
2025-08-27,C0042,S006,Beauty Corner,Beauty,Shampoo,1,499,10,449.1,Cash,Non-Member,5
2025-08-27,C0467,S001,Fashion Hub,Fashion,Jeans,2,1499,10,2698.2,Cash,Non-Member,5
2025-08-28,C0431,S002,Style Point,Fashion,T-Shirt,2,799,15,1358.3,Cash,Non-Member,3
2025-08-28,C0429,S008,Book House,Books,Business Book,1,699,20,559.2,UPI,Member,3
2025-08-28,C0375,S002,Style Point,Fashion,Jeans,1,1499,20,1199.2,Cash,Member,3
2025-08-28,C0149,S006,Beauty Corner,Beauty,Shampoo,2,499,5,948.1,Cash,Member,4
2025-08-29,C0254,S005,Home Needs,Home & Lifestyle,Bedsheet,3,1299,5,3702.15,UPI,Non-Member,3
2025-08-30,C0105,S008,Book House,Books,Notebook,1,199,5,189.05,Card,Member,4
2025-08-30,C0457,S008,Book House,Books,Notebook,1,199,0,199.0,UPI,Non-Member,4
2025-08-30,C0026,S003,Tech World,Electronics,Bluetooth Speaker,2,1799,20,2878.4,Cash,Non-Member,4
2025-09-01,C0261,S001,Fashion Hub,Fashion,T-Shirt,3,799,10,2157.3,UPI,Member,4
2025-09-02,C0350,S008,Book House,Books,Magazine,2,149,10,268.2,Card,Member,5
2025-09-02,C0116,S008,Book House,Books,Business Book,2,699,20,1118.4,Card,Member,5
2025-09-03,C0238,S001,Fashion Hub,Fashion,Sneakers,1,1999,20,1599.2,UPI,Member,3
2025-09-04,C0260,S007,Sports Arena,Sports,Skipping Rope,2,299,5,568.1,Card,Non-Member,5
2025-09-05,C0285,S004,Mobile Zone,Electronics,Smart Watch,2,2999,5,5698.1,Cash,Member,4
2025-09-05,C0260,S001,Fashion Hub,Fashion,Sneakers,1,1999,5,1899.05,Cash,Member,4
2025-09-06,C0106,S005,Home Needs,Home & Lifestyle,Cushion,3,499,0,1497.0,UPI,Non-Member,4
2025-09-06,C0050,S002,Style Point,Fashion,Sneakers,2,1999,5,3798.1,Card,Non-Member,4
2025-09-06,C0273,S002,Style Point,Fashion,Jacket,1,2499,0,2499.0,Card,Member,4
2025-09-06,C0407,S002,Style Point,Fashion,T-Shirt,2,799,0,1598.0,Cash,Member,4
2025-09-06,C0245,S008,Book House,Books,Children Book,3,299,10,807.3,UPI,Non-Member,4
2025-09-07,C0383,S008,Book House,Books,Business Book,1,699,0,699.0,Cash,Member,4
2025-09-09,C0482,S007,Sports Arena,Sports,Skipping Rope,2,299,10,538.2,Card,Member,4
2025-09-09,C0047,S008,Book House,Books,Novel,1,399,20,319.2,UPI,Non-Member,5
2025-09-09,C0224,S007,Sports Arena,Sports,Cricket Bat,1,1999,15,1699.15,UPI,Non-Member,4
2025-09-10,C0109,S003,Tech World,Electronics,Headphones,2,1499,5,2848.1,UPI,Member,4
2025-09-11,C0004,S008,Book House,Books,Notebook,2,199,20,318.4,UPI,Member,5
2025-09-11,C0371,S006,Beauty Corner,Beauty,Shampoo,1,499,20,399.2,UPI,Member,5
2025-09-11,C0251,S008,Book House,Books,Children Book,2,299,20,478.4,UPI,Non-Member,4
2025-09-12,C0031,S003,Tech World,Electronics,Headphones,2,1499,15,2548.3,UPI,Non-Member,4
2025-09-12,C0126,S004,Mobile Zone,Electronics,Keyboard,1,1299,0,1299.0,Card,Non-Member,4
2025-09-12,C0303,S004,Mobile Zone,Electronics,Bluetooth Speaker,1,1799,5,1709.05,Cash,Member,4
2025-09-12,C0137,S005,Home Needs,Home & Lifestyle,Lamp,2,899,0,1798.0,Card,Non-Member,3
2025-09-14,C0218,S002,Style Point,Fashion,Shirt,3,999,0,2997.0,UPI,Member,3
2025-09-14,C0183,S001,Fashion Hub,Fashion,Jeans,2,1499,20,2398.4,Cash,Member,4
2025-09-15,C0500,S002,Style Point,Fashion,Shirt,2,999,0,1998.0,UPI,Non-Member,3
2025-09-17,C0499,S008,Book House,Books,Novel,1,399,20,319.2,Cash,Member,4
2025-09-18,C0365,S007,Sports Arena,Sports,Football,1,899,5,854.05,Card,Non-Member,4
2025-09-19,C0352,S008,Book House,Books,Novel,3,399,0,1197.0,UPI,Non-Member,3
2025-09-19,C0075,S008,Book House,Books,Business Book,2,699,20,1118.4,UPI,Non-Member,4
2025-09-19,C0305,S003,Tech World,Electronics,Keyboard,1,1299,5,1234.05,Card,Member,3
2025-09-20,C0092,S007,Sports Arena,Sports,Sports Shoes,2,2499,20,3998.4,UPI,Non-Member,3
2025-09-20,C0120,S001,Fashion Hub,Fashion,Shirt,1,999,0,999.0,Cash,Member,4
2025-09-21,C0198,S003,Tech World,Electronics,Power Bank,3,999,0,2997.0,UPI,Non-Member,5
2025-09-22,C0133,S002,Style Point,Fashion,Jacket,1,2499,0,2499.0,Card,Member,4
2025-09-23,C0194,S008,Book House,Books,Notebook,2,199,10,358.2,Cash,Non-Member,3
2025-09-23,C0439,S002,Style Point,Fashion,Jeans,2,1499,0,2998.0,Card,Member,5
2025-09-23,C0191,S001,Fashion Hub,Fashion,Jacket,1,2499,20,1999.2,UPI,Non-Member,5
2025-09-25,C0051,S003,Tech World,Electronics,Bluetooth Speaker,1,1799,15,1529.15,Cash,Member,5
2025-09-25,C0001,S004,Mobile Zone,Electronics,Bluetooth Speaker,1,1799,0,1799.0,Cash,Non-Member,5
2025-09-26,C0083,S002,Style Point,Fashion,Sneakers,3,1999,5,5697.15,Cash,Non-Member,3
2025-09-26,C0390,S001,Fashion Hub,Fashion,Shirt,2,999,5,1898.1,UPI,Non-Member,3
2025-09-27,C0106,S007,Sports Arena,Sports,Sports Shoes,2,2499,0,4998.0,Card,Member,3
2025-09-29,C0235,S006,Beauty Corner,Beauty,Face Wash,3,399,0,1197.0,Card,Member,5
2025-09-30,C0338,S004,Mobile Zone,Electronics,Power Bank,3,999,0,2997.0,Card,Non-Member,4
2025-09-30,C0275,S001,Fashion Hub,Fashion,Shirt,1,999,20,799.2,Cash,Member,5
2025-09-30,C0457,S002,Style Point,Fashion,Jeans,1,1499,10,1349.1,Cash,Non-Member,4
2025-09-30,C0399,S002,Style Point,Fashion,T-Shirt,1,799,20,639.2,Card,Non-Member,4
2025-10-01,C0427,S003,Tech World,Electronics,Smart Watch,1,2999,0,2999.0,Cash,Non-Member,4
2025-10-01,C0104,S006,Beauty Corner,Beauty,Face Wash,1,399,20,319.2,Card,Member,4
2025-10-02,C0262,S005,Home Needs,Home & Lifestyle,Bottle,1,399,0,399.0,Cash,Non-Member,4
2025-10-02,C0010,S001,Fashion Hub,Fashion,Sneakers,1,1999,15,1699.15,Cash,Member,4
2025-10-02,C0335,S008,Book House,Books,Business Book,1,699,0,699.0,UPI,Member,4
2025-10-03,C0012,S004,Mobile Zone,Electronics,Smart Watch,2,2999,5,5698.1,UPI,Non-Member,4
2025-10-04,C0156,S008,Book House,Books,Children Book,3,299,20,717.6,Card,Non-Member,5
2025-10-05,C0427,S004,Mobile Zone,Electronics,Smart Watch,2,2999,0,5998.0,Card,Non-Member,4
2025-10-07,C0251,S004,Mobile Zone,Electronics,Bluetooth Speaker,1,1799,5,1709.05,Cash,Member,4
2025-10-07,C0108,S001,Fashion Hub,Fashion,Sneakers,1,1999,15,1699.15,Card,Non-Member,5
2025-10-07,C0211,S002,Style Point,Fashion,Jacket,1,2499,5,2374.05,Card,Member,5
2025-10-07,C0219,S006,Beauty Corner,Beauty,Moisturizer,1,599,0,599.0,Card,Non-Member,5
2025-10-10,C0318,S006,Beauty Corner,Beauty,Shampoo,1,499,0,499.0,Cash,Member,5
2025-10-10,C0164,S001,Fashion Hub,Fashion,Jacket,1,2499,10,2249.1,UPI,Member,4
2025-10-10,C0329,S005,Home Needs,Home & Lifestyle,Storage Box,2,699,0,1398.0,Card,Member,5
2025-10-10,C0340,S003,Tech World,Electronics,Headphones,1,1499,0,1499.0,UPI,Non-Member,4
2025-10-10,C0237,S008,Book House,Books,Notebook,1,199,0,199.0,UPI,Non-Member,5
2025-10-10,C0182,S006,Beauty Corner,Beauty,Face Wash,1,399,10,359.1,Cash,Member,4
2025-10-11,C0039,S006,Beauty Corner,Beauty,Moisturizer,3,599,10,1617.3,UPI,Non-Member,5
2025-10-11,C0457,S008,Book House,Books,Magazine,1,149,10,134.1,Card,Member,5
2025-10-13,C0347,S007,Sports Arena,Sports,Cricket Bat,1,1999,15,1699.15,Card,Non-Member,5
2025-10-13,C0427,S007,Sports Arena,Sports,Skipping Rope,2,299,0,598.0,Cash,Member,5
2025-10-14,C0160,S007,Sports Arena,Sports,Football,2,899,15,1528.3,Card,Non-Member,5
2025-10-14,C0314,S007,Sports Arena,Sports,Cricket Bat,1,1999,0,1999.0,Card,Member,4
2025-10-15,C0428,S007,Sports Arena,Sports,Skipping Rope,1,299,20,239.2,Card,Member,5
2025-10-19,C0159,S003,Tech World,Electronics,Keyboard,2,1299,20,2078.4,UPI,Non-Member,5
2025-10-19,C0370,S008,Book House,Books,Business Book,3,699,0,2097.0,UPI,Member,5
2025-10-19,C0315,S001,Fashion Hub,Fashion,Jeans,3,1499,15,3822.45,Cash,Member,4
2025-10-19,C0277,S008,Book House,Books,Business Book,2,699,10,1258.2,Card,Non-Member,5
2025-10-19,C0411,S006,Beauty Corner,Beauty,Shampoo,3,499,0,1497.0,UPI,Non-Member,4
2025-10-20,C0026,S006,Beauty Corner,Beauty,Lip Balm,3,249,0,747.0,UPI,Non-Member,5
2025-10-21,C0280,S005,Home Needs,Home & Lifestyle,Bedsheet,2,1299,15,2208.3,UPI,Member,5
2025-10-21,C0160,S002,Style Point,Fashion,Jeans,2,1499,20,2398.4,Card,Non-Member,4
2025-10-21,C0008,S008,Book House,Books,Children Book,1,299,20,239.2,UPI,Non-Member,4
2025-10-23,C0235,S005,Home Needs,Home & Lifestyle,Bedsheet,1,1299,20,1039.2,UPI,Non-Member,4
2025-10-23,C0020,S008,Book House,Books,Novel,1,399,0,399.0,UPI,Non-Member,3
2025-10-23,C0375,S003,Tech World,Electronics,Smart Watch,1,2999,15,2549.15,Card,Member,4
2025-10-23,C0397,S005,Home Needs,Home & Lifestyle,Cushion,3,499,0,1497.0,Card,Member,5
2025-10-23,C0277,S005,Home Needs,Home & Lifestyle,Storage Box,1,699,0,699.0,Card,Non-Member,4
2025-10-24,C0338,S005,Home Needs,Home & Lifestyle,Lamp,2,899,10,1618.2,Card,Non-Member,5
2025-10-24,C0452,S001,Fashion Hub,Fashion,Shirt,2,999,0,1998.0,UPI,Member,4
2025-10-25,C0438,S003,Tech World,Electronics,Keyboard,2,1299,15,2208.3,Card,Non-Member,5
2025-10-26,C0158,S004,Mobile Zone,Electronics,Headphones,1,1499,10,1349.1,Card,Non-Member,4
2025-10-26,C0080,S003,Tech World,Electronics,Bluetooth Speaker,1,1799,5,1709.05,Cash,Member,4
2025-10-29,C0147,S003,Tech World,Electronics,Smart Watch,1,2999,10,2699.1,UPI,Member,4
2025-11-01,C0243,S006,Beauty Corner,Beauty,Shampoo,2,499,0,998.0,UPI,Member,5
2025-11-01,C0412,S003,Tech World,Electronics,Headphones,1,1499,5,1424.05,Cash,Member,3
2025-11-01,C0287,S004,Mobile Zone,Electronics,Headphones,2,1499,20,2398.4,Cash,Non-Member,4
2025-11-02,C0363,S001,Fashion Hub,Fashion,Shirt,1,999,0,999.0,UPI,Non-Member,4
2025-11-03,C0119,S005,Home Needs,Home & Lifestyle,Lamp,1,899,10,809.1,UPI,Member,5
2025-11-04,C0128,S006,Beauty Corner,Beauty,Moisturizer,1,599,20,479.2,Card,Non-Member,5
2025-11-04,C0044,S008,Book House,Books,Children Book,3,299,5,852.15,UPI,Non-Member,5
2025-11-04,C0295,S002,Style Point,Fashion,Jacket,2,2499,0,4998.0,UPI,Member,4
2025-11-06,C0147,S006,Beauty Corner,Beauty,Shampoo,1,499,15,424.15,Cash,Non-Member,5
2025-11-07,C0463,S007,Sports Arena,Sports,Yoga Mat,2,799,5,1518.1,UPI,Non-Member,4
2025-11-07,C0193,S004,Mobile Zone,Electronics,Headphones,2,1499,15,2548.3,Card,Member,4
2025-11-08,C0475,S008,Book House,Books,Children Book,2,299,10,538.2,Cash,Member,5
2025-11-09,C0008,S004,Mobile Zone,Electronics,Power Bank,2,999,0,1998.0,UPI,Member,5
2025-11-09,C0290,S003,Tech World,Electronics,Headphones,3,1499,10,4047.3,UPI,Member,4
2025-11-10,C0166,S001,Fashion Hub,Fashion,Jacket,2,2499,5,4748.1,UPI,Member,3
2025-11-10,C0467,S002,Style Point,Fashion,T-Shirt,1,799,15,679.15,Card,Non-Member,5
2025-11-11,C0453,S002,Style Point,Fashion,Jeans,2,1499,10,2698.2,Card,Non-Member,4
2025-11-13,C0323,S005,Home Needs,Home & Lifestyle,Cushion,3,499,15,1272.45,Card,Non-Member,4
2025-11-13,C0116,S008,Book House,Books,Notebook,2,199,15,338.3,UPI,Non-Member,3
2025-11-13,C0250,S003,Tech World,Electronics,Smart Watch,2,2999,20,4798.4,Card,Member,4
2025-11-14,C0272,S001,Fashion Hub,Fashion,Shirt,1,999,0,999.0,Card,Non-Member,4
2025-11-14,C0152,S005,Home Needs,Home & Lifestyle,Lamp,1,899,0,899.0,Cash,Member,5
2025-11-15,C0480,S006,Beauty Corner,Beauty,Moisturizer,1,599,20,479.2,UPI,Non-Member,5
2025-11-15,C0171,S006,Beauty Corner,Beauty,Perfume,3,999,5,2847.15,UPI,Member,4
2025-11-16,C0152,S007,Sports Arena,Sports,Skipping Rope,3,299,0,897.0,Cash,Non-Member,4
2025-11-16,C0184,S003,Tech World,Electronics,Keyboard,1,1299,15,1104.15,UPI,Member,5
2025-11-16,C0113,S006,Beauty Corner,Beauty,Lip Balm,3,249,10,672.3,UPI,Member,4
2025-11-17,C0485,S004,Mobile Zone,Electronics,Keyboard,1,1299,5,1234.05,UPI,Member,3
2025-11-17,C0290,S003,Tech World,Electronics,Power Bank,1,999,20,799.2,UPI,Member,5
2025-11-17,C0054,S008,Book House,Books,Children Book,2,299,5,568.1,Card,Member,3
2025-11-18,C0145,S003,Tech World,Electronics,Bluetooth Speaker,2,1799,15,3058.3,Cash,Member,4
2025-11-19,C0369,S007,Sports Arena,Sports,Cricket Bat,2,1999,5,3798.1,UPI,Non-Member,5
2025-11-19,C0380,S008,Book House,Books,Business Book,1,699,0,699.0,Card,Non-Member,3
2025-11-20,C0027,S005,Home Needs,Home & Lifestyle,Bedsheet,3,1299,10,3507.3,UPI,Non-Member,4
2025-11-20,C0163,S004,Mobile Zone,Electronics,Power Bank,2,999,10,1798.2,UPI,Member,5
2025-11-21,C0040,S006,Beauty Corner,Beauty,Moisturizer,1,599,5,569.05,Cash,Member,3
2025-11-21,C0198,S005,Home Needs,Home & Lifestyle,Cushion,3,499,0,1497.0,Cash,Non-Member,3
2025-11-21,C0180,S002,Style Point,Fashion,Sneakers,2,1999,5,3798.1,Cash,Non-Member,4
2025-11-22,C0436,S006,Beauty Corner,Beauty,Moisturizer,2,599,20,958.4,Cash,Non-Member,3
2025-11-22,C0282,S002,Style Point,Fashion,T-Shirt,2,799,20,1278.4,Card,Member,4
2025-11-24,C0426,S007,Sports Arena,Sports,Football,1,899,0,899.0,UPI,Member,3
2025-11-24,C0030,S006,Beauty Corner,Beauty,Shampoo,1,499,0,499.0,Card,Non-Member,3
2025-11-25,C0128,S002,Style Point,Fashion,T-Shirt,2,799,0,1598.0,UPI,Member,5
2025-11-25,C0016,S008,Book House,Books,Notebook,1,199,15,169.15,UPI,Non-Member,3
2025-11-25,C0351,S001,Fashion Hub,Fashion,T-Shirt,3,799,20,1917.6,Cash,Non-Member,4
2025-11-25,C0337,S006,Beauty Corner,Beauty,Lip Balm,1,249,0,249.0,Card,Non-Member,3
2025-11-26,C0286,S008,Book House,Books,Magazine,2,149,0,298.0,UPI,Non-Member,4
2025-11-28,C0078,S006,Beauty Corner,Beauty,Moisturizer,3,599,0,1797.0,Card,Member,5
2025-11-28,C0482,S008,Book House,Books,Business Book,3,699,0,2097.0,Card,Non-Member,4
2025-11-28,C0099,S002,Style Point,Fashion,Jacket,1,2499,20,1999.2,Card,Member,5
2025-11-28,C0441,S004,Mobile Zone,Electronics,Power Bank,2,999,5,1898.1,UPI,Non-Member,5
2025-11-29,C0006,S001,Fashion Hub,Fashion,Sneakers,3,1999,5,5697.15,UPI,Non-Member,5
2025-11-30,C0448,S001,Fashion Hub,Fashion,T-Shirt,1,799,0,799.0,UPI,Member,5
2025-11-30,C0480,S008,Book House,Books,Notebook,1,199,15,169.15,Card,Member,4
2025-11-30,C0494,S002,Style Point,Fashion,T-Shirt,1,799,10,719.1,Cash,Non-Member,4
2025-12-02,C0083,S007,Sports Arena,Sports,Yoga Mat,1,799,5,759.05,Card,Non-Member,5
2025-12-02,C0357,S007,Sports Arena,Sports,Cricket Bat,1,1999,20,1599.2,UPI,Non-Member,4
2025-12-03,C0101,S003,Tech World,Electronics,Keyboard,1,1299,10,1169.1,UPI,Non-Member,4
2025-12-03,C0361,S007,Sports Arena,Sports,Sports Shoes,2,2499,0,4998.0,Card,Member,5
2025-12-04,C0151,S004,Mobile Zone,Electronics,Smart Watch,1,2999,15,2549.15,UPI,Member,3
2025-12-05,C0150,S008,Book House,Books,Magazine,2,149,15,253.3,Cash,Non-Member,5
2025-12-05,C0335,S007,Sports Arena,Sports,Football,1,899,5,854.05,Card,Member,4
2025-12-05,C0051,S006,Beauty Corner,Beauty,Moisturizer,2,599,0,1198.0,Cash,Member,5
2025-12-06,C0141,S007,Sports Arena,Sports,Skipping Rope,2,299,20,478.4,Cash,Member,3
2025-12-06,C0234,S008,Book House,Books,Business Book,1,699,15,594.15,Cash,Member,3
2025-12-06,C0176,S001,Fashion Hub,Fashion,Sneakers,1,1999,15,1699.15,UPI,Non-Member,4
2025-12-06,C0035,S007,Sports Arena,Sports,Cricket Bat,1,1999,15,1699.15,Cash,Non-Member,4
2025-12-07,C0426,S003,Tech World,Electronics,Power Bank,2,999,10,1798.2,Cash,Non-Member,5
2025-12-08,C0090,S005,Home Needs,Home & Lifestyle,Storage Box,3,699,20,1677.6,Cash,Non-Member,3
2025-12-08,C0497,S003,Tech World,Electronics,Bluetooth Speaker,1,1799,15,1529.15,Cash,Member,5
2025-12-09,C0198,S008,Book House,Books,Magazine,2,149,5,283.1,Card,Member,3
2025-12-09,C0307,S007,Sports Arena,Sports,Football,1,899,0,899.0,Cash,Non-Member,4
2025-12-10,C0456,S006,Beauty Corner,Beauty,Face Wash,2,399,15,678.3,Cash,Member,5
2025-12-10,C0412,S001,Fashion Hub,Fashion,Sneakers,1,1999,10,1799.1,UPI,Non-Member,4
2025-12-10,C0295,S005,Home Needs,Home & Lifestyle,Storage Box,1,699,10,629.1,Cash,Non-Member,4
2025-12-11,C0407,S001,Fashion Hub,Fashion,Shirt,2,999,10,1798.2,UPI,Non-Member,4
2025-12-11,C0143,S006,Beauty Corner,Beauty,Face Wash,2,399,0,798.0,UPI,Member,4
2025-12-12,C0099,S001,Fashion Hub,Fashion,T-Shirt,3,799,0,2397.0,Cash,Member,4
2025-12-12,C0023,S003,Tech World,Electronics,Smart Watch,3,2999,20,7197.6,Cash,Non-Member,5
2025-12-14,C0279,S006,Beauty Corner,Beauty,Shampoo,2,499,15,848.3,Cash,Non-Member,4
2025-12-14,C0424,S006,Beauty Corner,Beauty,Lip Balm,2,249,0,498.0,Card,Non-Member,3
2025-12-15,C0472,S008,Book House,Books,Magazine,2,149,0,298.0,Card,Member,4
2025-12-15,C0247,S002,Style Point,Fashion,Jeans,2,1499,15,2548.3,Card,Non-Member,4
2025-12-15,C0315,S007,Sports Arena,Sports,Yoga Mat,1,799,5,759.05,Cash,Non-Member,5
2025-12-16,C0239,S003,Tech World,Electronics,Smart Watch,3,2999,20,7197.6,UPI,Non-Member,4
2025-12-16,C0422,S001,Fashion Hub,Fashion,Jacket,3,2499,10,6747.3,Cash,Non-Member,4
2025-12-17,C0424,S007,Sports Arena,Sports,Sports Shoes,2,2499,0,4998.0,UPI,Member,4
2025-12-17,C0312,S002,Style Point,Fashion,Shirt,2,999,0,1998.0,Card,Member,4
2025-12-17,C0337,S002,Style Point,Fashion,T-Shirt,2,799,10,1438.2,Card,Non-Member,3
2025-12-18,C0131,S006,Beauty Corner,Beauty,Face Wash,1,399,10,359.1,UPI,Member,5
